Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\AlphaFS_Directory.Move_ToDifferentVolume_EmulateMoveUsingCopyDelete.cs,50,12,P:System.IO.DirectoryInfo.FullName,,,,,"Console.WriteLine(""Src Directory Path: [{0}]"", folderSrc.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\AlphaFS_Directory.Move_ToDifferentVolume_EmulateMoveUsingCopyDelete.cs,47,12,P:System.IO.DirectoryInfo.FullName,,,,,var folderDst = !isNetwork ? new System.IO.DirectoryInfo(Alphaleonis.Win32.Filesystem.Path.LocalToUnc(tempRoot.RandomDirectoryFullPath)).FullName : tempRoot.RandomDirectoryFullPath;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\AlphaFS_Directory.Move_DestinationDirectoryAlreadyExists_ThrowsAlreadyExistsException.cs,51,12,P:System.IO.DirectoryInfo.FullName,,,,,"UnitTestAssert.ThrowsException<Alphaleonis.Win32.Filesystem.AlreadyExistsException>(() => Alphaleonis.Win32.Filesystem.Directory.Move(srcFolder.FullName, dstFfolder.FullName));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\AlphaFS_Directory.Move_DestinationDirectoryAlreadyExists_ThrowsAlreadyExistsException.cs,51,12,P:System.IO.DirectoryInfo.FullName,,,,,"UnitTestAssert.ThrowsException<Alphaleonis.Win32.Filesystem.AlreadyExistsException>(() => Alphaleonis.Win32.Filesystem.Directory.Move(srcFolder.FullName, dstFfolder.FullName));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\AlphaFS_Directory.Move_DestinationDirectoryAlreadyExists_ThrowsAlreadyExistsException.cs,49,12,P:System.IO.DirectoryInfo.FullName,,,,,"UnitTestAssert.ThrowsException<System.IO.IOException>(() => System.IO.Directory.Move(srcFolder.FullName, dstFfolder.FullName));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\AlphaFS_Directory.Move_DestinationDirectoryAlreadyExists_ThrowsAlreadyExistsException.cs,49,12,P:System.IO.DirectoryInfo.FullName,,,,,"UnitTestAssert.ThrowsException<System.IO.IOException>(() => System.IO.Directory.Move(srcFolder.FullName, dstFfolder.FullName));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\AlphaFS_Directory.Move_DestinationDirectoryAlreadyExists_ThrowsAlreadyExistsException.cs,47,12,P:System.IO.DirectoryInfo.FullName,,,,,"Console.WriteLine(""Dst Directory Path: [{0}]"", dstFfolder.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\AlphaFS_Directory.Move_DestinationDirectoryAlreadyExists_ThrowsAlreadyExistsException.cs,46,12,P:System.IO.DirectoryInfo.FullName,,,,,"Console.WriteLine(""Src Directory Path: [{0}]"", srcFolder.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\AlphaFS_Directory.Move_NonExistingDestinationLogicalDrive_ThrowsDeviceNotReadyException.cs,45,12,P:System.IO.DirectoryInfo.FullName,,,,,"var srcFolder = System.IO.Path.Combine(tempRoot.Directory.FullName, ""NonExisting Source Folder"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_NonExistingSourceDirectory_ThrowsDirectoryNotFoundException.cs,44,12,P:System.IO.DirectoryInfo.FullName,,,,,"var dstFolder = System.IO.Path.Combine(tempRoot.Directory.FullName, ""NonExisting Destination Folder"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_NonExistingSourceDirectory_ThrowsDirectoryNotFoundException.cs,43,12,P:System.IO.DirectoryInfo.FullName,,,,,"var srcFolder = System.IO.Path.Combine(tempRoot.Directory.FullName, ""NonExisting Source Folder"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\AlphaFS_Directory.Move_FileToMappedDriveLetter.cs,46,12,P:System.IO.DirectoryInfo.FullName,,,,,var share = Alphaleonis.Win32.Filesystem.Path.LocalToUnc(tempRoot.CreateDirectory().FullName);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\AlphaFS_Directory.Move_FileToMappedDriveLetter.cs,41,12,P:System.IO.DirectoryInfo.FullName,,,,,"var srcFile = System.IO.Path.Combine(tempRoot.Directory.FullName, srcFileName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\File Class\File.Move\File.Move_FileOpenedWithFileShareDeleteFlag.cs,47,12,P:System.IO.DirectoryInfo.FullName,,,,,"var dstFile = System.IO.Path.Combine(folder.FullName, tempRoot.RandomString);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\File Class\File.Move\File.Move_FileOpenedWithFileShareDeleteFlag.cs,45,12,P:System.IO.DirectoryInfo.FullName,,,,,"var srcFile = System.IO.Path.Combine(folder.FullName, tempRoot.RandomString);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_Rename_DifferentCasingDirectory.cs,53,12,P:System.IO.DirectoryInfo.FullName,,,,,"Alphaleonis.Win32.Filesystem.Directory.Move(folderSrc.FullName, destFolder);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_Rename_DifferentCasingDirectory.cs,49,12,P:System.IO.DirectoryInfo.FullName,,,,,"Console.WriteLine(""Input Directory Path: [{0}]\n"", folderSrc.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_Rename_DifferentCasingDirectory.cs,47,12,P:System.IO.DirectoryInfo.FullName,,,,,"var destFolder = System.IO.Path.Combine(folderSrc.Parent.FullName, upperCaseFolderName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_Rename_DifferentCasingDirectory.cs,45,12,P:System.IO.DirectoryInfo.FullName,,,,,var upperCaseFolderName = System.IO.Path.GetFileName(folderSrc.FullName).ToUpperInvariant();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_Rename_DifferentCasingDirectory.cs,43,12,P:System.IO.DirectoryInfo.FullName,,,,,"var folderSrc = System.IO.Directory.CreateDirectory(System.IO.Path.Combine(tempRoot.Directory.FullName, ""Existing Source Folder""));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\AlphaFS_Directory.Move_NonExistingSourceLogicalDrive_ThrowsDeviceNotReadyException.cs,46,12,P:System.IO.DirectoryInfo.FullName,,,,,"var dstFolder = System.IO.Path.Combine(tempRoot.Directory.FullName, ""NonExisting Destination Folder"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_UserExplicitDenyOnDestinationFolder_ThrowsUnauthorizedAccessException.cs,75,15,M:System.IO.DirectoryInfo.SetAccessControl(System.Security.AccessControl.DirectorySecurity),,,,,dstFolder.SetAccessControl(dirSecurity);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_UserExplicitDenyOnDestinationFolder_ThrowsUnauthorizedAccessException.cs,73,15,M:System.IO.DirectoryInfo.GetAccessControl,,,,,dirSecurity = dstFolder.GetAccessControl();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_UserExplicitDenyOnDestinationFolder_ThrowsUnauthorizedAccessException.cs,68,15,P:System.IO.DirectoryInfo.FullName,,,,,"UnitTestAssert.ThrowsException<UnauthorizedAccessException>(() => Alphaleonis.Win32.Filesystem.Directory.Move(srcFolder.FullName, dstFolder.FullName, Alphaleonis.Win32.Filesystem.MoveOptions.ReplaceExisting));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_UserExplicitDenyOnDestinationFolder_ThrowsUnauthorizedAccessException.cs,68,15,P:System.IO.DirectoryInfo.FullName,,,,,"UnitTestAssert.ThrowsException<UnauthorizedAccessException>(() => Alphaleonis.Win32.Filesystem.Directory.Move(srcFolder.FullName, dstFolder.FullName, Alphaleonis.Win32.Filesystem.MoveOptions.ReplaceExisting));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_UserExplicitDenyOnDestinationFolder_ThrowsUnauthorizedAccessException.cs,63,12,M:System.IO.DirectoryInfo.SetAccessControl(System.Security.AccessControl.DirectorySecurity),,,,,dstFolder.SetAccessControl(dirSecurity);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_UserExplicitDenyOnDestinationFolder_ThrowsUnauthorizedAccessException.cs,61,12,M:System.IO.DirectoryInfo.GetAccessControl,,,,,var dirSecurity = dstFolder.GetAccessControl();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_UserExplicitDenyOnDestinationFolder_ThrowsUnauthorizedAccessException.cs,47,12,P:System.IO.DirectoryInfo.FullName,,,,,"Console.WriteLine(""Dst Directory Path: [{0}]"", dstFolder.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_UserExplicitDenyOnDestinationFolder_ThrowsUnauthorizedAccessException.cs,46,12,P:System.IO.DirectoryInfo.FullName,,,,,"Console.WriteLine(""Src Directory Path: [{0}]"", srcFolder.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\AlphaFS_Directory.Move_Overwrite_DestinationDirectoryAlreadyExists.cs,65,12,P:System.IO.DirectoryInfo.FullName,,,,,"Alphaleonis.Win32.Filesystem.Directory.Move(folderSrc.FullName, folderDst, Alphaleonis.Win32.Filesystem.MoveOptions.ReplaceExisting);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\AlphaFS_Directory.Move_Overwrite_DestinationDirectoryAlreadyExists.cs,55,12,P:System.IO.DirectoryInfo.FullName,,,,,"var props = Alphaleonis.Win32.Filesystem.Directory.GetProperties(folderSrc.FullName, dirEnumOptions);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\AlphaFS_Directory.Move_Overwrite_DestinationDirectoryAlreadyExists.cs,50,12,P:System.IO.DirectoryInfo.FullName,,,,,"Alphaleonis.Win32.Filesystem.Directory.Copy(folderSrc.FullName, folderDst);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\AlphaFS_Directory.Move_Overwrite_DestinationDirectoryAlreadyExists.cs,46,12,P:System.IO.DirectoryInfo.FullName,,,,,"Console.WriteLine(""Src Directory Path: [{0}]"", folderSrc.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\File Class\File.Move\File.Move_NonExistingSourceDirectory_ThrowsDirectoryNotFoundException.cs,44,12,P:System.IO.DirectoryInfo.FullName,,,,,"var dstFolder = System.IO.Path.Combine(tempRoot.Directory.FullName, ""NonExisting Destination Folder"", ""NonExisting Destination File.txt"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\File Class\File.Move\File.Move_NonExistingSourceDirectory_ThrowsDirectoryNotFoundException.cs,43,12,P:System.IO.DirectoryInfo.FullName,,,,,"var srcFolder = System.IO.Path.Combine(tempRoot.Directory.FullName, ""NonExisting Source Folder"", ""NonExisting Source File.txt"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\DirectoryInfo Class\DirectoryInfo.MoveTo\DirectoryInfo.MoveTo_FolderToEmptyFolder.cs,60,12,P:System.IO.DirectoryInfo.FullName,,,,,"Assert.AreEqual(folderSrc.Parent.FullName, folderDst.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\DirectoryInfo Class\DirectoryInfo.MoveTo\DirectoryInfo.MoveTo_FolderToEmptyFolder.cs,52,12,P:System.IO.DirectoryInfo.FullName,,,,,"folderSrc.MoveTo(System.IO.Path.Combine(folderDst.FullName, testfolder));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\DirectoryInfo Class\DirectoryInfo.MoveTo\DirectoryInfo.MoveTo_FolderToEmptyFolder.cs,49,12,P:System.IO.DirectoryInfo.FullName,,,,,"Console.WriteLine(""\n\tMove folder to: [{0}]"", folderDst.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\DirectoryInfo Class\DirectoryInfo.MoveTo\DirectoryInfo.MoveTo_FolderToEmptyFolder.cs,45,12,P:System.IO.DirectoryInfo.FullName,,,,,"var folderSrc = Alphaleonis.Win32.Filesystem.Directory.CreateDirectory(System.IO.Path.Combine(tempRoot.Directory.FullName, testfolder));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\File Class\File.Move\File.Move_ExistingFile.cs,45,12,P:System.IO.DirectoryInfo.FullName,,,,,"var dstFile = System.IO.Path.Combine(tempRoot.Directory.FullName, srcFile.Name + ""-Moved.File"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_SameVolume.cs,83,12,P:System.IO.DirectoryInfo.FullName,,,,,"Assert.IsFalse(System.IO.Directory.Exists(srcFolder.FullName), ""The original folder exists, but is expected not to."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_SameVolume.cs,60,12,P:System.IO.DirectoryInfo.FullName,,,,,"var moveResult = Alphaleonis.Win32.Filesystem.Directory.Move(srcFolder.FullName, dstFolder, Alphaleonis.Win32.Filesystem.PathFormat.FullPath);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_SameVolume.cs,52,12,P:System.IO.DirectoryInfo.FullName,,,,,"var props = Alphaleonis.Win32.Filesystem.Directory.GetProperties(srcFolder.FullName, dirEnumOptions);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_SameVolume.cs,46,12,P:System.IO.DirectoryInfo.FullName,,,,,"Console.WriteLine(""Src Directory Path: [{0}]"", srcFolder.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_Rename.cs,53,12,P:System.IO.DirectoryInfo.FullName,,,,,"Alphaleonis.Win32.Filesystem.Directory.Move(folderSrc.FullName, folderDst.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_Rename.cs,53,12,P:System.IO.DirectoryInfo.FullName,,,,,"Alphaleonis.Win32.Filesystem.Directory.Move(folderSrc.FullName, folderDst.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_Rename.cs,46,12,P:System.IO.DirectoryInfo.FullName,,,,,"Console.WriteLine(""Input Directory Path: [{0}]\n"", folderSrc.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_Rename.cs,44,12,P:System.IO.DirectoryInfo.FullName,,,,,"var folderDst = new System.IO.DirectoryInfo(System.IO.Path.Combine(tempRoot.Directory.FullName, ""Destination Folder""));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_Rename.cs,43,12,P:System.IO.DirectoryInfo.FullName,,,,,"var folderSrc = System.IO.Directory.CreateDirectory(System.IO.Path.Combine(tempRoot.Directory.FullName, ""Source Folder""));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\DirectoryInfo Class\DirectoryInfo.MoveTo\DirectoryInfo.MoveTo_Rename.cs,67,12,P:System.IO.DirectoryInfo.FullName,,,,,"Assert.AreEqual(dirInfoAlphaFS.Parent.FullName, dirInfoSystemIO.Parent.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\DirectoryInfo Class\DirectoryInfo.MoveTo\DirectoryInfo.MoveTo_Rename.cs,58,12,P:System.IO.DirectoryInfo.FullName,,,,,dirInfoAlphaFS.MoveTo(dirInfoSystemIO.FullName);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\DirectoryInfo Class\DirectoryInfo.MoveTo\DirectoryInfo.MoveTo_Rename.cs,47,12,P:System.IO.DirectoryInfo.FullName,,,,,"var dirInfoSystemIO = new System.IO.DirectoryInfo(System.IO.Path.Combine(tempRoot.Directory.FullName, newFolderName));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_SameSourceAndDestination_ThrowsIOException.cs,52,12,P:System.IO.DirectoryInfo.FullName,,,,,"UnitTestAssert.ThrowsException<System.IO.IOException>(() => Alphaleonis.Win32.Filesystem.Directory.Move(srcFolder.FullName, dstFolder.FullName));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_SameSourceAndDestination_ThrowsIOException.cs,52,12,P:System.IO.DirectoryInfo.FullName,,,,,"UnitTestAssert.ThrowsException<System.IO.IOException>(() => Alphaleonis.Win32.Filesystem.Directory.Move(srcFolder.FullName, dstFolder.FullName));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_SameSourceAndDestination_ThrowsIOException.cs,50,12,P:System.IO.DirectoryInfo.FullName,,,,,"UnitTestAssert.ThrowsException<System.IO.IOException>(() => System.IO.Directory.Move(srcFolder.FullName, dstFolder.FullName));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_SameSourceAndDestination_ThrowsIOException.cs,50,12,P:System.IO.DirectoryInfo.FullName,,,,,"UnitTestAssert.ThrowsException<System.IO.IOException>(() => System.IO.Directory.Move(srcFolder.FullName, dstFolder.FullName));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_SameSourceAndDestination_ThrowsIOException.cs,47,12,P:System.IO.DirectoryInfo.FullName,,,,,"Console.WriteLine(""Dst Directory Path: [{0}]"", dstFolder.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_SameSourceAndDestination_ThrowsIOException.cs,46,12,P:System.IO.DirectoryInfo.FullName,,,,,"Console.WriteLine(""Src Directory Path: [{0}]"", srcFolder.FullName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\Directory Class\Directory.Move\Directory.Move_SameSourceAndDestination_ThrowsIOException.cs,43,12,P:System.IO.DirectoryInfo.FullName,,,,,"var srcFolder = System.IO.Directory.CreateDirectory(System.IO.Path.Combine(tempRoot.Directory.FullName, ""Existing Source Folder""));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\File Class\File_Attributes\File.SetAttributes.cs,48,12,P:System.IO.DirectoryInfo.FullName,,,,,"foreach (var fullPath in System.IO.Directory.EnumerateFileSystemEntries(folder.FullName, ""*"", System.IO.SearchOption.AllDirectories))              {                 System.IO.File.SetAttributes(fullPath, System.IO.FileAttributes.Normal);                   const System.IO.FileAttributes attributes = System.IO.FileAttributes.Hidden | System.IO.FileAttributes.Archive | System.IO.FileAttributes.System | System.IO.FileAttributes.ReadOnly;                     Alphaleonis.Win32.Filesystem.File.SetAttributes(fullPath, attributes);                     var sysIO = System.IO.File.GetAttributes(fullPath);                   // Remove Directory attribute for comparing.                 var noDir = sysIO;                 noDir &= ~System.IO.FileAttributes.Directory;                                    Assert.AreEqual(attributes, noDir);                   Assert.AreEqual(sysIO, Alphaleonis.Win32.Filesystem.File.GetAttributes(fullPath));              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\File Class\File_Attributes\File.GetAttributes.cs,47,12,P:System.IO.DirectoryInfo.FullName,,,,,"foreach (var fso in System.IO.Directory.EnumerateFileSystemEntries(folder.FullName, ""*"", System.IO.SearchOption.AllDirectories))                   Assert.AreEqual(System.IO.File.GetAttributes(fso), Alphaleonis.Win32.Filesystem.File.GetAttributes(fso));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS Device Class\DriveInfo Class\DriveInfo.InitializeInstance.cs,77,12,P:System.IO.DriveInfo.DriveFormat,,,,,"Assert.AreEqual(expected.DriveFormat, actual.DriveFormat, ""DriveFormat AlphaFS != System.IO"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\AlphaFS.UnitTest\AlphaFS.UnitTest.csproj,File,tests\AlphaFS.UnitTest\AlphaFS FileSystemEntryInfo Class\AlphaFS_File.GetFileSystemEntryInfo_DirectoryExistsWithSameNameAsFile_ThrowsFileNotFoundException.cs,47,12,P:System.IO.DirectoryInfo.FullName,,,,,UnitTestAssert.ThrowsException<System.IO.FileNotFoundException>(() => Alphaleonis.Win32.Filesystem.File.GetFileSystemEntryInfo(folder.FullName));
